day,time,timestamp,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,distance_meters,duration_seconds,duration_in_traffic,source,duration_final,adjusted_duration,cost,effort,score
8/6/2025,8:00,1754492400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,530.0,api,530.0,530.0,16.674666666666667,3.0,6546.133333333333
8/6/2025,8:00,1754492400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,792.0,14.925600000000001,2.0,6135.96
8/6/2025,8:00,1754492400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,8:00,1754492400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/6/2025,9:00,1754496000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,557.0,api,557.0,891.2,21.490666666666666,3.0,8592.933333333332
8/6/2025,9:00,1754496000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,633.6,12.813600000000001,2.0,5238.360000000001
8/6/2025,9:00,1754496000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/6/2025,9:00,1754496000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/6/2025,10:00,1754499600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,540.0,api,540.0,864.0,21.128000000000004,3.0,8438.800000000001
8/6/2025,10:00,1754499600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,743.2,14.274933333333335,2.0,5859.426666666667
8/6/2025,10:00,1754499600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/6/2025,10:00,1754499600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/6/2025,11:00,1754503200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,556.0,api,556.0,889.6,21.469333333333335,3.0,8583.866666666667
8/6/2025,11:00,1754503200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,743.2,14.274933333333335,2.0,5859.426666666667
8/6/2025,11:00,1754503200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/6/2025,11:00,1754503200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/6/2025,12:00,1754506800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,569.0,api,569.0,569.0,17.194666666666667,3.0,6767.133333333333
8/6/2025,12:00,1754506800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/6/2025,12:00,1754506800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,12:00,1754506800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/6/2025,13:00,1754510400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,556.0,api,556.0,556.0,17.021333333333335,3.0,6693.466666666667
8/6/2025,13:00,1754510400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/6/2025,13:00,1754510400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,13:00,1754510400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/6/2025,14:00,1754514000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,571.0,api,571.0,571.0,17.221333333333334,3.0,6778.466666666667
8/6/2025,14:00,1754514000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/6/2025,14:00,1754514000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,14:00,1754514000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/6/2025,15:00,1754517600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,620.0,api,620.0,620.0,17.874666666666666,3.0,7056.133333333333
8/6/2025,15:00,1754517600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/6/2025,15:00,1754517600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,15:00,1754517600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/6/2025,16:00,1754521200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,709.0,api,709.0,709.0,19.061333333333334,3.0,7560.466666666667
8/6/2025,16:00,1754521200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,792.0,14.925600000000001,2.0,6135.96
8/6/2025,16:00,1754521200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,16:00,1754521200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/6/2025,17:00,1754524800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,785.0,api,785.0,785.0,20.07466666666667,3.0,7991.133333333334
8/6/2025,17:00,1754524800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,807,,api,807.0,807.0,15.1256,2.0,6220.96
8/6/2025,17:00,1754524800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,17:00,1754524800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/6/2025,18:00,1754528400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,711.0,api,711.0,711.0,19.088,3.0,7571.8
8/6/2025,18:00,1754528400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,807,,api,807.0,807.0,15.1256,2.0,6220.96
8/6/2025,18:00,1754528400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,18:00,1754528400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/6/2025,19:00,1754532000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,560.0,api,560.0,560.0,17.07466666666667,3.0,6716.133333333334
8/6/2025,19:00,1754532000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/6/2025,19:00,1754532000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,19:00,1754532000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/6/2025,20:00,1754535600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,511.0,api,511.0,511.0,16.421333333333333,3.0,6438.466666666666
8/6/2025,20:00,1754535600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,760,,api,760.0,760.0,14.498933333333333,2.0,5954.626666666667
8/6/2025,20:00,1754535600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,20:00,1754535600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/6/2025,21:00,1754539200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,481.0,api,481.0,481.0,16.021333333333335,3.0,6268.466666666667
8/6/2025,21:00,1754539200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,1981,887,,api,887.0,887.0,15.911466666666668,2.0,6576.013333333333
8/6/2025,21:00,1754539200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,21:00,1754539200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/6/2025,22:00,1754542800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,475.0,api,475.0,475.0,15.941333333333334,3.0,6234.466666666667
8/6/2025,22:00,1754542800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,760,,api,760.0,760.0,14.498933333333333,2.0,5954.626666666667
8/6/2025,22:00,1754542800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/6/2025,22:00,1754542800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,6:00,1754571600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,407.0,api,407.0,407.0,15.034666666666666,3.0,5849.133333333333
8/7/2025,6:00,1754571600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,1981,931,,api,931.0,931.0,16.498133333333335,2.0,6825.346666666667
8/7/2025,6:00,1754571600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,6:00,1754571600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,7:00,1754575200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,441.0,api,441.0,441.0,15.488,3.0,6041.8
8/7/2025,7:00,1754575200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/7/2025,7:00,1754575200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,7:00,1754575200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,8:00,1754578800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,507.0,api,507.0,507.0,16.368,3.0,6415.799999999999
8/7/2025,8:00,1754578800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,792.0,14.925600000000001,2.0,6135.96
8/7/2025,8:00,1754578800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,8:00,1754578800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,9:00,1754582400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,531.0,api,531.0,849.6,20.936000000000003,3.0,8357.2
8/7/2025,9:00,1754582400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,633.6,12.813600000000001,2.0,5238.360000000001
8/7/2025,9:00,1754582400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/7/2025,9:00,1754582400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/7/2025,10:00,1754586000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,553.0,api,553.0,884.8000000000001,21.405333333333335,3.0,8556.666666666666
8/7/2025,10:00,1754586000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,743.2,14.274933333333335,2.0,5859.426666666667
8/7/2025,10:00,1754586000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/7/2025,10:00,1754586000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/7/2025,11:00,1754589600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,550.0,api,550.0,880.0,21.341333333333335,3.0,8529.466666666667
8/7/2025,11:00,1754589600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,743.2,14.274933333333335,2.0,5859.426666666667
8/7/2025,11:00,1754589600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/7/2025,11:00,1754589600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/7/2025,12:00,1754593200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,579.0,api,579.0,579.0,17.328,3.0,6823.8
8/7/2025,12:00,1754593200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/7/2025,12:00,1754593200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,12:00,1754593200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,13:00,1754596800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,598.0,api,598.0,598.0,17.581333333333333,3.0,6931.466666666666
8/7/2025,13:00,1754596800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/7/2025,13:00,1754596800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,13:00,1754596800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,14:00,1754600400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,601.0,api,601.0,601.0,17.621333333333336,3.0,6948.466666666667
8/7/2025,14:00,1754600400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/7/2025,14:00,1754600400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,14:00,1754600400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,15:00,1754604000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,619.0,api,619.0,619.0,17.861333333333334,3.0,7050.466666666667
8/7/2025,15:00,1754604000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/7/2025,15:00,1754604000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,15:00,1754604000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,16:00,1754607600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,736.0,api,736.0,736.0,19.421333333333333,3.0,7713.466666666666
8/7/2025,16:00,1754607600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,792.0,14.925600000000001,2.0,6135.96
8/7/2025,16:00,1754607600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,16:00,1754607600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,17:00,1754611200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2008,546,736.0,api,736.0,736.0,19.419733333333333,3.0,7712.906666666667
8/7/2025,17:00,1754611200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,807,,api,807.0,807.0,15.1256,2.0,6220.96
8/7/2025,17:00,1754611200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,17:00,1754611200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,18:00,1754614800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,737.0,api,737.0,737.0,19.43466666666667,3.0,7719.133333333334
8/7/2025,18:00,1754614800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,807,,api,807.0,807.0,15.1256,2.0,6220.96
8/7/2025,18:00,1754614800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,18:00,1754614800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,19:00,1754618400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,600.0,api,600.0,600.0,17.608,3.0,6942.8
8/7/2025,19:00,1754618400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/7/2025,19:00,1754618400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,19:00,1754618400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,20:00,1754622000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,482.0,api,482.0,482.0,16.034666666666666,3.0,6274.133333333333
8/7/2025,20:00,1754622000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,760,,api,760.0,760.0,14.498933333333333,2.0,5954.626666666667
8/7/2025,20:00,1754622000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,20:00,1754622000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,21:00,1754625600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,479.0,api,479.0,479.0,15.994666666666667,3.0,6257.133333333333
8/7/2025,21:00,1754625600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,1981,887,,api,887.0,887.0,15.911466666666668,2.0,6576.013333333333
8/7/2025,21:00,1754625600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,21:00,1754625600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/7/2025,22:00,1754629200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,484.0,api,484.0,484.0,16.061333333333334,3.0,6285.466666666667
8/7/2025,22:00,1754629200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,760,,api,760.0,760.0,14.498933333333333,2.0,5954.626666666667
8/7/2025,22:00,1754629200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/7/2025,22:00,1754629200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/8/2025,6:00,1754658000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,433.0,api,433.0,433.0,15.381333333333334,3.0,5996.466666666667
8/8/2025,6:00,1754658000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,1981,931,,api,931.0,931.0,16.498133333333335,2.0,6825.346666666667
8/8/2025,6:00,1754658000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/8/2025,6:00,1754658000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/8/2025,7:00,1754661600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,437.0,api,437.0,437.0,15.434666666666669,3.0,6019.133333333334
8/8/2025,7:00,1754661600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/8/2025,7:00,1754661600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/8/2025,7:00,1754661600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/8/2025,8:00,1754665200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,491.0,api,491.0,491.0,16.154666666666667,3.0,6325.133333333333
8/8/2025,8:00,1754665200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,1981,901,,api,901.0,901.0,16.098133333333337,2.0,6655.346666666668
8/8/2025,8:00,1754665200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/8/2025,8:00,1754665200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/8/2025,9:00,1754668800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,532.0,api,532.0,851.2,20.957333333333334,3.0,8366.266666666666
8/8/2025,9:00,1754668800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,633.6,12.813600000000001,2.0,5238.360000000001
8/8/2025,9:00,1754668800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/8/2025,9:00,1754668800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
