day,time,timestamp,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,distance_meters,duration_seconds,duration_in_traffic,source,predicted_duration,actual_duration,abs_error,rel_error
8/9/2025,22:00,1754802000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/9/2025,22:00,1754802000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/9/2025,22:00,1754802000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,6:00,1754830800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,498.0,api,435.55,498.0,62.44999999999999,0.12540160642570278
8/10/2025,6:00,1754830800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,6:00,1754830800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,6:00,1754830800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,7:00,1754834400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,510.0,api,435.55,510.0,74.44999999999999,0.14598039215686273
8/10/2025,7:00,1754834400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,7:00,1754834400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,7:00,1754834400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,8:00,1754838000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,510.0,api,435.55,510.0,74.44999999999999,0.14598039215686273
8/10/2025,8:00,1754838000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,8:00,1754838000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,8:00,1754838000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,9:00,1754841600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,514.0,api,435.55,514.0,78.44999999999999,0.15262645914396886
8/10/2025,9:00,1754841600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,9:00,1754841600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,9:00,1754841600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,10:00,1754845200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,583.0,api,435.55,583.0,147.45,0.25291595197255573
8/10/2025,10:00,1754845200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,10:00,1754845200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,10:00,1754845200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,11:00,1754848800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,601.0,api,435.55,601.0,165.45,0.2752911813643927
8/10/2025,11:00,1754848800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,11:00,1754848800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,11:00,1754848800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,12:00,1754852400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,626.0,api,435.55,626.0,190.45,0.30423322683706067
8/10/2025,12:00,1754852400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,12:00,1754852400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,12:00,1754852400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,13:00,1754856000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,647.0,api,435.55,647.0,211.45,0.32681607418856257
8/10/2025,13:00,1754856000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,13:00,1754856000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,13:00,1754856000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,14:00,1754859600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,610.0,api,435.55,610.0,174.45,0.28598360655737703
8/10/2025,14:00,1754859600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,14:00,1754859600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,14:00,1754859600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,15:00,1754863200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,627.0,api,435.55,627.0,191.45,0.30534290271132375
8/10/2025,15:00,1754863200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,15:00,1754863200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,15:00,1754863200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,16:00,1754866800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,635.0,api,435.55,635.0,199.45,0.31409448818897634
8/10/2025,16:00,1754866800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,16:00,1754866800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,16:00,1754866800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,17:00,1754870400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,628.0,api,435.55,628.0,192.45,0.30644904458598726
8/10/2025,17:00,1754870400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,17:00,1754870400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,17:00,1754870400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,18:00,1754874000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,632.0,api,435.55,632.0,196.45,0.3108386075949367
8/10/2025,18:00,1754874000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,18:00,1754874000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,18:00,1754874000,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,19:00,1754877600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,603.0,api,435.55,603.0,167.45,0.2776948590381426
8/10/2025,19:00,1754877600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,19:00,1754877600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,19:00,1754877600,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,20:00,1754881200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,613.0,api,435.55,613.0,177.45,0.2894779771615008
8/10/2025,20:00,1754881200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,20:00,1754881200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,20:00,1754881200,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,21:00,1754884800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,599.0,api,435.55,599.0,163.45,0.27287145242070115
8/10/2025,21:00,1754884800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,21:00,1754884800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,21:00,1754884800,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/10/2025,22:00,1754888400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,driving,2927,677,564.0,api,435.55,564.0,128.45,0.2277482269503546
8/10/2025,22:00,1754888400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,transit,3492,694,,api,397.36,694.0,296.64,0.4274351585014409
8/10/2025,22:00,1754888400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,walking,2315,2047,,api,978.06,2047.0,1068.94,0.5221983390327308
8/10/2025,22:00,1754888400,Cal Anderson Park,47.61699686088056,-122.3191329,Smith Tower,47.60184879738976,-122.3318543,bicycling,3130,775,,api,441.41,775.0,333.59,0.4304387096774193
8/4/2025,6:00,1754312400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,142.0,api,387.6,142.0,245.60000000000002,1.7295774647887325
8/4/2025,6:00,1754312400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,1127,423,,api,466.18,423.0,43.18000000000001,0.10208037825059103
8/4/2025,6:00,1754312400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,6:00,1754312400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,7:00,1754316000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,158.0,api,387.6,158.0,229.60000000000002,1.4531645569620255
8/4/2025,7:00,1754316000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,683,315,,api,466.18,315.0,151.18,0.47993650793650794
8/4/2025,7:00,1754316000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,7:00,1754316000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,8:00,1754319600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,171.0,api,387.6,171.0,216.60000000000002,1.2666666666666668
8/4/2025,8:00,1754319600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,683,315,,api,466.18,315.0,151.18,0.47993650793650794
8/4/2025,8:00,1754319600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,8:00,1754319600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,9:00,1754323200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,197.0,api,387.6,197.0,190.60000000000002,0.96751269035533
8/4/2025,9:00,1754323200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,1127,574,,api,466.18,574.0,107.82,0.18783972125435539
8/4/2025,9:00,1754323200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,9:00,1754323200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,10:00,1754326800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,198.0,api,387.6,198.0,189.60000000000002,0.9575757575757576
8/4/2025,10:00,1754326800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,1127,514,,api,466.18,514.0,47.81999999999999,0.0930350194552529
8/4/2025,10:00,1754326800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,10:00,1754326800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,11:00,1754330400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,198.0,api,387.6,198.0,189.60000000000002,0.9575757575757576
8/4/2025,11:00,1754330400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,1127,514,,api,466.18,514.0,47.81999999999999,0.0930350194552529
8/4/2025,11:00,1754330400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,11:00,1754330400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,12:00,1754334000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,210.0,api,387.6,210.0,177.60000000000002,0.8457142857142859
8/4/2025,12:00,1754334000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,683,315,,api,466.18,315.0,151.18,0.47993650793650794
8/4/2025,12:00,1754334000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,12:00,1754334000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,13:00,1754337600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,213.0,api,387.6,213.0,174.60000000000002,0.8197183098591551
8/4/2025,13:00,1754337600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,1127,574,,api,466.18,574.0,107.82,0.18783972125435539
8/4/2025,13:00,1754337600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,13:00,1754337600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,14:00,1754341200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,220.0,api,387.6,220.0,167.60000000000002,0.761818181818182
8/4/2025,14:00,1754341200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,683,315,,api,466.18,315.0,151.18,0.47993650793650794
8/4/2025,14:00,1754341200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,14:00,1754341200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,15:00,1754344800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,218.0,api,387.6,218.0,169.60000000000002,0.7779816513761469
8/4/2025,15:00,1754344800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,1127,503,,api,466.18,503.0,36.81999999999999,0.07320079522862821
8/4/2025,15:00,1754344800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,15:00,1754344800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,16:00,1754348400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,242.0,api,387.6,242.0,145.60000000000002,0.6016528925619835
8/4/2025,16:00,1754348400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,1127,503,,api,466.18,503.0,36.81999999999999,0.07320079522862821
8/4/2025,16:00,1754348400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,16:00,1754348400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,17:00,1754352000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,239.0,api,387.6,239.0,148.60000000000002,0.6217573221757323
8/4/2025,17:00,1754352000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,683,311,,api,466.18,311.0,155.18,0.4989710610932476
8/4/2025,17:00,1754352000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,17:00,1754352000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,18:00,1754355600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,214.0,api,387.6,214.0,173.60000000000002,0.8112149532710281
8/4/2025,18:00,1754355600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,683,315,,api,466.18,315.0,151.18,0.47993650793650794
8/4/2025,18:00,1754355600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,18:00,1754355600,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,19:00,1754359200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,167.0,api,387.6,167.0,220.60000000000002,1.3209580838323354
8/4/2025,19:00,1754359200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,683,315,,api,466.18,315.0,151.18,0.47993650793650794
8/4/2025,19:00,1754359200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,19:00,1754359200,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,20:00,1754362800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,158.0,api,387.6,158.0,229.60000000000002,1.4531645569620255
8/4/2025,20:00,1754362800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,683,311,,api,466.18,311.0,155.18,0.4989710610932476
8/4/2025,20:00,1754362800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,20:00,1754362800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,21:00,1754366400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,158.0,api,387.6,158.0,229.60000000000002,1.4531645569620255
8/4/2025,21:00,1754366400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,1127,514,,api,466.18,514.0,47.81999999999999,0.0930350194552529
8/4/2025,21:00,1754366400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,21:00,1754366400,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/4/2025,22:00,1754370000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,154.0,api,387.6,154.0,233.60000000000002,1.516883116883117
8/4/2025,22:00,1754370000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,1127,514,,api,466.18,514.0,47.81999999999999,0.0930350194552529
8/4/2025,22:00,1754370000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,walking,681,551,,api,810.57,551.0,259.57000000000005,0.4710889292196008
8/4/2025,22:00,1754370000,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,bicycling,628,212,,api,450.34,212.0,238.33999999999997,1.1242452830188678
8/5/2025,6:00,1754398800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,driving,740,176,151.0,api,387.6,151.0,236.60000000000002,1.5668874172185432
8/5/2025,6:00,1754398800,Seattle Art Museum,47.60751482550527,-122.33796,Beneath the Streets,47.60284106968942,-122.3340982,transit,1127,423,,api,466.18,423.0,43.18000000000001,0.10208037825059103
